id,type,speaker_or_blank,text,translation_or_blank,text_tts,lesson,section,pause_after_ms,repeat_count,repeat_style,is_key_phrase,playback_speed_hint
PODB030117,podcast,Hana,필요해요,palabra importante según el contexto,[slowly] 필요해요,29,word_repeat,1500,1,slow,true,slow
PODB030118,podcast,Profesor,필요해요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 필요해요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,29,explanation,700,1,normal,false,normal
PODB030119,podcast,Hana,물하고,palabra importante según el contexto,[slowly] 물하고,29,word_repeat,1500,1,slow,true,slow
PODB030120,podcast,Profesor,물하고 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 물하고 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,29,explanation,700,1,normal,false,normal
PODB030121,podcast,Hana,음식,palabra importante según el contexto,[slowly] 음식,29,word_repeat,1500,1,slow,true,slow
PODB030122,podcast,Profesor,음식 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 음식 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,29,explanation,700,1,normal,false,normal
PODB030123,podcast,Hana,을,partícula,[slowly] 을,29,word_repeat,1000,1,slow,true,slow
PODB030124,podcast,Profesor,을 es una partícula de objeto. Marca lo que recibe la acción.,,[teacherly] 을 es una partícula de objeto. Marca lo que recibe la acción.,29,explanation,700,1,normal,false,normal
PODB030125,podcast,Hana,챙겨야,palabra importante según el contexto,[slowly] 챙겨야,29,word_repeat,1500,1,slow,true,slow
PODB030126,podcast,Profesor,챙겨야 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 챙겨야 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,29,explanation,700,1,normal,false,normal
PODB030127,podcast,Hana,해요,palabra importante según el contexto,[slowly] 해요,29,word_repeat,1500,1,slow,true,slow
PODB030128,podcast,Profesor,해요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 해요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,29,explanation,700,1,normal,false,normal
PODB030129,podcast,Profesor,"Las partículas importantes aquí son 도, 가, 을. En coreano, las partículas muestran la función de cada palabra.",,"[teacherly] Las partículas importantes aquí son 도, 가, 을. En coreano, las partículas muestran la función de cada palabra.",29,grammar,800,1,normal,false,normal
PODB030130,podcast,Profesor,Ahora escucha la frase completa lentamente.,,[teacherly] Ahora escucha la frase completa lentamente.,29,phrase_repeat,500,1,normal,false,normal
PODB030131,podcast,Hana,그래도 준비가 필요해요. 물하고 음식을 챙겨야 해요.,Aun así necesitamos prepararnos. Debemos llevar agua y comida.,[slowly] 그래도 준비가 필요해요. 물하고 음식을 챙겨야 해요.,29,phrase_repeat,2500,1,slow,true,slow
PODB030132,podcast,Hana,그래도 준비가 필요해요. 물하고 음식을 챙겨야 해요.,Aun así necesitamos prepararnos. Debemos llevar agua y comida.,[natural] 그래도 준비가 필요해요. 물하고 음식을 챙겨야 해요.,29,phrase_repeat,1000,1,natural,true,normal
PODB030133,podcast,Profesor,Repaso final: escucha otra vez las frases clave e intenta repetirlas sin mirar el texto.,,[teacherly] Repaso final: escucha otra vez las frases clave e intenta repetirlas sin mirar el texto.,29,review,0,1,normal,false,normal
PODB030134,podcast,Profesor,Buen trabajo. Esta lección ya está lista para escuchar de nuevo en modo repaso.,,[teacherly] Buen trabajo. Esta lección ya está lista para escuchar de nuevo en modo repaso.,29,outro,0,1,normal,false,normal
PODB030135,podcast,Profesor,Hoy vamos a escuchar y entender la Lección 30.,,[teacherly] Hoy vamos a escuchar y entender la Lección 30.,30,intro,0,1,normal,false,normal
PODB030136,podcast,Profesor,Primero escucha la escena completa.,,[teacherly] Primero escucha la escena completa.,30,intro,0,1,normal,false,normal
PODB030137,podcast,Aru,먼저 가방에 물을 넣어요. 그리고 음식도 조금 넣어요.,Primero pon agua en la bolsa. Y también pon un poco de comida.,[calm narrator] 먼저 가방에 물을 넣어요. 그리고 음식도 조금 넣어요.,30,scene,0,1,normal,false,normal
PODB030138,podcast,Saul,이 정도면 충분해요?,¿Con esto es suficiente?,[calm narrator] 이 정도면 충분해요?,30,scene,0,1,normal,false,normal
PODB030139,podcast,Hana,아니요. 길이 길어서 더 필요할 것 같아요.,"No. Como el camino es largo, creo que necesitaremos más.",[calm narrator] 아니요. 길이 길어서 더 필요할 것 같아요.,30,scene,0,1,normal,false,normal
PODB030140,podcast,Joon,무거우면 제가 들게요. 사울 씨는 아직 많이 걸어 본 적이 없잖아요.,"Si pesa, yo lo llevaré. Saul todavía no ha caminado tanto, ¿verdad?",[calm narrator] 무거우면 제가 들게요. 사울 씨는 아직 많이 걸어 본 적이 없잖아요.,30,scene,0,1,normal,false,normal
PODB030141,podcast,Saul,맞아요. 하지만 오늘은 끝까지 걸어 볼게요.,Es verdad. Pero hoy intentaré caminar hasta el final.,[calm narrator] 맞아요. 하지만 오늘은 끝까지 걸어 볼게요.,30,scene,0,1,normal,false,normal
PODB030142,podcast,Aru,좋아요. 힘들면 바로 말해 주세요.,"Bien. Si te cansas, dilo enseguida.",[calm narrator] 좋아요. 힘들면 바로 말해 주세요.,30,scene,0,1,normal,false,normal
PODB030143,podcast,Narrador,넣다,meter / poner dentro,[calm narrator] 넣다,30,scene,0,1,normal,false,normal
PODB030144,podcast,Narrador,충분해요,es suficiente,[calm narrator] 충분해요,30,scene,0,1,normal,false,normal
PODB030145,podcast,Narrador,필요하다,necesitar,[calm narrator] 필요하다,30,scene,0,1,normal,false,normal
PODB030146,podcast,Narrador,들다,cargar,[calm narrator] 들다,30,scene,0,1,normal,false,normal
PODB030147,podcast,Narrador,끝까지,hasta el final,[calm narrator] 끝까지,30,scene,0,1,normal,false,normal
PODB030148,podcast,Profesor,"En la lección 30, escucha cómo se usan las frases dentro de la escena. Después repasaremos el sentido de las expresiones más importantes.",,"[teacherly] En la lección 30, escucha cómo se usan las frases dentro de la escena. Después repasaremos el sentido de las expresiones más importantes.",30,explanation,0,1,normal,false,normal
PODB030149,podcast,Profesor,"La frase importante es 먼저 가방에 물을 넣어요. 그리고 음식도 조금 넣어요.. Significa “Primero pon agua en la bolsa. Y también pon un poco de comida.”. Suena natural dentro del contexto. Se usa para expresar esta idea de forma natural en la situación de la lección. Literalmente sería algo como: “palabra importante según el contexto, palabra importante según el contexto, partícula, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, también, palabra importante según el contexto, palabra importante según el contexto”. Palabras y bloques importantes: 먼저 = palabra importante según el contexto; 가방 = palabra importante según el contexto; 에 es partícula; 물을 = palabra importante según el contexto; 넣어요 = palabra importante según el contexto; 그리고 = palabra importante según el contexto; 음식 = palabra importante según el contexto; 도 es partícula; 조금 = palabra importante según el contexto; 넣어요 = palabra importante según el contexto. Las partículas importantes aquí son 에, 도. En coreano, las partículas muestran la función de cada palabra.",Primero pon agua en la bolsa. Y también pon un poco de comida.,"[teacherly] La frase importante es 먼저 가방에 물을 넣어요. 그리고 음식도 조금 넣어요.. Significa “Primero pon agua en la bolsa. Y también pon un poco de comida.”. Suena natural dentro del contexto. Se usa para expresar esta idea de forma natural en la situación de la lección. Literalmente sería algo como: “palabra importante según el contexto, palabra importante según el contexto, partícula, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, también, palabra importante según el contexto, palabra importante según el contexto”. Palabras y bloques importantes: 먼저 = palabra importante según el contexto; 가방 = palabra importante según el contexto; 에 es partícula; 물을 = palabra importante según el contexto; 넣어요 = palabra importante según el contexto; 그리고 = palabra importante según el contexto; 음식 = palabra importante según el contexto; 도 es partícula; 조금 = palabra importante según el contexto; 넣어요 = palabra importante según el contexto. Las partículas importantes aquí son 에, 도. En coreano, las partículas muestran la función de cada palabra.",30,explanation,500,1,normal,true,normal
PODB030150,podcast,Profesor,Primero vamos palabra por palabra.,,[teacherly] Primero vamos palabra por palabra.,30,breakdown,500,1,normal,false,normal
PODB030151,podcast,Aru,먼저,palabra importante según el contexto,[slowly] 먼저,30,word_repeat,1500,1,slow,true,slow
PODB030152,podcast,Profesor,먼저 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 먼저 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,30,explanation,700,1,normal,false,normal
PODB030153,podcast,Aru,가방,palabra importante según el contexto,[slowly] 가방,30,word_repeat,1500,1,slow,true,slow
PODB030154,podcast,Profesor,가방 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 가방 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,30,explanation,700,1,normal,false,normal
PODB030155,podcast,Aru,에,partícula,[slowly] 에,30,word_repeat,1000,1,slow,true,slow
PODB030156,podcast,Profesor,"에 suele marcar lugar, destino, tiempo o ubicación.",,"[teacherly] 에 suele marcar lugar, destino, tiempo o ubicación.",30,explanation,700,1,normal,false,normal
PODB030157,podcast,Aru,물을,palabra importante según el contexto,[slowly] 물을,30,word_repeat,1500,1,slow,true,slow
PODB030158,podcast,Profesor,물을 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 물을 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,30,explanation,700,1,normal,false,normal
PODB030159,podcast,Aru,넣어요,palabra importante según el contexto,[slowly] 넣어요,30,word_repeat,1500,1,slow,true,slow
PODB030160,podcast,Profesor,넣어요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 넣어요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,30,explanation,700,1,normal,false,normal
PODB030161,podcast,Aru,그리고,palabra importante según el contexto,[slowly] 그리고,30,word_repeat,1500,1,slow,true,slow
PODB030162,podcast,Profesor,그리고 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 그리고 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,30,explanation,700,1,normal,false,normal
PODB030163,podcast,Aru,음식,palabra importante según el contexto,[slowly] 음식,30,word_repeat,1500,1,slow,true,slow
